id,type,tileType,health,damageable,destructible,dontDestroy,immune,lootTable,lootOnDmg,dontDropSelf,dontDropLoot,mineable,diggable,requiresDrill,tileCD,plant,growing,critter,catTags
SharkTooth,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShockWaveProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shredder,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ShrineMural,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ShroomanBruteTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignArrow,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignBrute,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignRedWarning,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignSkull,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignText,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignTextMetropolis,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SignYellowWarning,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SilverTorrentDart,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SingingCrystal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SirenLamp,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SkeletonPedestal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SkeletonPedestal2,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SkirmisherHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SkullNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SkullRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SkyRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SleepyBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SleepyHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SleepyPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slime,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeBlob,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SlimeBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SlimeBossCrystal,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeBossStatue,NonUsable,none,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
SlimeBossSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SlimeBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeDestructLarge,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
SlimeDestructMedium,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
SlimeDestructSmall,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
SlimeHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeMerchant,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SlimeOil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SlimeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeStaff,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeTerritorySpawner,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlimeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Slingshot,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlingshotProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlipperySlime,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlipperySlimeBlob,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SlipperySlimeBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SlipperySlimeBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SlipperySlimeSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallBarnacleGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallBomb,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallBombMortarPojectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
SmallCavelingSkull,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallCrystalGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallDesertGrass,NonObtainable,smallGrass,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SmallFeatherTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallFeatherTreeCyan,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallFireballProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallGrass,NonObtainable,smallGrass,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SmallIndustrialTable,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmallLantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallPandoriumCrystal,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
SmallPoisonExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallStones,NonObtainable,smallStones,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SmallSulfurExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SmallTempleRug,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
SmallTentacle,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SmelterKiln,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmithingBellow,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SmithingGlove,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SnakeBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SnakeBossSegment,Creature,none,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
SnarePlant,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
SnarePlantTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SnowGlobe,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Snowball,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SnowballProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SnowballPyramid,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SnowmanHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoaringBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoaringHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoaringPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoftSponge,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteAnvil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SolariteBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteBoltProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SolariteCrossbow,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteFishingRod,FishingRod,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SolariteOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
SolariteSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SolariteWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SolidSpikeback,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SorcererBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SorcererHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SorcererPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoulLantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SoulNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SparkleOpal,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Speaker,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
SpearProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SpearRack,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SpeederBoat,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SpeederGoKart,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SpikeTrap,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
SpineRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SpiritVeil,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SpookyPopCandy,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sprinkler,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Stalagmite,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
StarlightNautilus,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StarlightShards,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StoneBridge,PlaceablePrefab,bridge,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
StoneCap,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StoneCavelingMoss,PlaceablePrefab,chrysalis,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
StoneDoor,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
StoneFence,PlaceablePrefab,fence,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
StoneFenceGate,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
StoneFloor,PlaceablePrefab,floor,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
StoneHatchlingExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StoneLantern,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
StoneMortar,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StoneMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StonePedestal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
StoneSeeder,Seeder,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StoneskinPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StunExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StunGrenade,ThrowingWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
StunGrenadeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SuitBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SuitHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SuitPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurBomb,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SulfurBombMortarPojectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
SulfurBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurBud,PlaceablePrefab,none,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
SulfurExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurSetPuffExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SulfurTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SulfurWormTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SummonArea,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SummonerOffhand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunStaff,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunStaffProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunglassesHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sunrice,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunricePlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
SunriceRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SunriceSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
SurfaceCoral1Large,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral1Medium,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral1Small,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral2Large,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral2Small,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral3Large,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SurfaceCoral3Small,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SuspendedButterfly,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwampMageBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwampMageHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwampMagePantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwiftFeather,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwiftRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwimingPantsArmorBlue,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwimingPantsArmorGreen,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SwimingPantsArmorRed,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TCircuit,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
TableSaw,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TallBarnacleGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TallCrystalGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TallGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TallLandKelp,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TamerBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TamerHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TamerNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TamerPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TamerRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tapestry,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TealPalaceFish,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TempleAzeosUrn,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGlyphBlock,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGlyphBlockBroken,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGlyphWall1,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGlyphWall2,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGuardianStatue,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleGuardianStatueRaided,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleMuralAzeos,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleMuralOmoroth,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleMuralRaAkar,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleOmorothUrn,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TemplePedestal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TemplePillar,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleRaAkarUrn,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleThrone,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TempleTurret,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TentacleJerky,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TentacleTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TentacleWhip,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TerraTrilobite,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Terrarium,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TerrariumBeach,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TerrariumCrystal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TerrariumDesert,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TerrariumNature,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TerrariumPassage,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TheCore,NonUsable,none,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ThinWallGlass,PlaceablePrefab,thinWall,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
ThornWood,NonObtainable,bigRoot,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
ThrowingDaggers,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thumper,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TiltedGrave,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TimelessHourglass,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinAnvil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TinAxe,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinDagger,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinFishingRod,FishingRod,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinHoe,Hoe,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
TinOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
TinShovel,Shovel,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinSledge,Sledge,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TinWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TomeOfFire,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfMelee,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfMining,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfOrbit,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfPoison,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfRadiation,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TomeOfRange,SummoningWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TopazRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TorcNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Torch,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TornisKingfish,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TowelBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TowerShell,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TowerShellNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TrenchcoatBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TriangleTrinket,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TrinityHeartOrbOffhand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TriopsFossil,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Turtle,Creature,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
TurtleBaby,Creature,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
TurtleRock,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
TurtleShell,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TwistedAgate,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UndergroundElectricityGenerator,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
UnleashedCoreCommanderTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
UnlockedKingChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
UnlockedPrinceChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
UnlockedQueenChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
UnusualPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UpgradeForge,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ValentineCandles,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ValentineChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ValentineFloorPetals,PlaceablePrefab,looseFlooring,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
ValentineLetter,NonUsable,none,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
